id,function,function_num
WP_001300120.1 MULTISPECIES: YlcI/YnfO family protein [Enterobacteriaceae],integration_and_excision,10
WP_001300163.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],unknown_function,9
WP_001300174.1 MULTISPECIES: glutamate/gamma-aminobutyrate family transporter YjeM [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001300367.1 MULTISPECIES: dihydroneopterin triphosphate diphosphatase [Enterobacteriaceae],no_hit,11
WP_001300397.1 MULTISPECIES: ribosome maturation factor RimP [Enterobacterales],no_hit,11
WP_001300467.1 MULTISPECIES: leu operon leader peptide [Enterobacteriaceae],integration_and_excision,10
WP_001300590.1 MULTISPECIES: L-asparagine permease [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001300603.1 MULTISPECIES: ribokinase [Enterobacteriaceae],no_hit,11
WP_001300651.1 MULTISPECIES: DUF1481 domain-containing protein [Enterobacteriaceae],no_hit,11
WP_001300662.1 MULTISPECIES: glucans biosynthesis protein MdoG [Enterobacteriaceae],head_and_packaging,5
WP_001300811.1 MULTISPECIES: arabinose operon transcriptional regulator AraC [Bacteria],no_hit,11
WP_001300829.1 MULTISPECIES: LexA regulated protein [Enterobacteriaceae],transcription_regulation,7
WP_001300885.1 MULTISPECIES: AI-2E family transporter [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001300891.1 MULTISPECIES: zinc ribbon domain-containing protein YjdM [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001300896.1 MULTISPECIES: YmiA family putative membrane protein [Enterobacteriaceae],unknown_function,9
WP_001301233.1 MULTISPECIES: pyrimidine utilization protein A [Enterobacteriaceae],no_hit,11
WP_001301305.1 MULTISPECIES: 3'-5' ssDNA/RNA exonuclease TatD [Enterobacteriaceae],no_hit,11
WP_001301333.1 MULTISPECIES: lytic murein transglycosylase B [Enterobacteriaceae],no_hit,11
WP_001301367.1 MULTISPECIES: GABA permease [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301434.1 maltose ABC transporter permease MalF [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301435.1 glutarate dioxygenase GlaH [Escherichia coli],no_hit,11
WP_001301436.1 DNA helicase IV [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301437.1 MULTISPECIES: L-threonylcarbamoyladenylate synthase type 1 TsaC [Enterobacteriaceae],no_hit,11
WP_001301444.1 MULTISPECIES: zinc ribbon domain-containing protein [Enterobacteriaceae],unknown_function,9
WP_001301445.1 sensor domain-containing phosphodiesterase [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301446.1 MULTISPECIES: formate hydrogenlyase transcriptional activator FlhA [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001301447.1 MULTISPECIES: phosphonate metabolism transcriptional regulator PhnF [Enterobacteriaceae],no_hit,11
WP_001301448.1 MULTISPECIES: protein YtiD [Enterobacteriaceae],unknown_function,9
WP_001301449.1 selenium cofactor biosynthesis protein YqeC [Escherichia coli],other,6
WP_001301452.1 MULTISPECIES: GNAT family N-acetyltransferase [Enterobacteriaceae],no_hit,11
WP_001301453.1 ribonuclease I [Escherichia coli],no_hit,11
WP_001301460.1 type III secretion system LEE effector EspG [Escherichia coli],no_hit,11
WP_001301462.1 MULTISPECIES: dienelactone hydrolase family protein [Enterobacteriaceae],no_hit,11
WP_001301465.1 MULTISPECIES: protein YojO [Enterobacteriaceae],no_hit,11
WP_001301470.1 MULTISPECIES: lipoprotein [Enterobacteriaceae],no_hit,11
WP_001301471.1 FAD-dependent oxidoreductase [Escherichia coli],no_hit,11
WP_001301475.1 PTS N-acetylgalactosamine transporter subunit IIB [Escherichia coli],other,6
WP_001301479.1 MULTISPECIES: signal transduction protein PmrD [Enterobacteriaceae],no_hit,11
WP_001301480.1 YjbF family lipoprotein [Escherichia coli],no_hit,11
WP_001301486.1 MULTISPECIES: tagatose-bisphosphate aldolase subunit GatY [Enterobacteriaceae],no_hit,11
WP_001301489.1 glutathione-specific gamma-glutamylcyclotransferase [Escherichia coli],no_hit,11
WP_001301493.1 alkaline phosphatase [Escherichia coli],no_hit,11
WP_001301498.1 glutathione ABC transporter ATP-binding protein GsiA [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301499.1 phosphoenolpyruvate carboxykinase (ATP) [Escherichia coli],no_hit,11
WP_001301500.1 DUF3251 domain-containing protein [Escherichia coli],tail,2
WP_001301502.1 MULTISPECIES: glycerol-3-phosphate 1-O-acyltransferase PlsB [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001301504.1 MULTISPECIES: ATP-dependent RNA helicase DeaD [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001301505.1 MULTISPECIES: DMT family transporter [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301506.1 K(+)-transporting ATPase subunit C [Escherichia coli],no_hit,11
WP_001301512.1 lipopolysaccharide core heptose(I) kinase RfaP [Escherichia coli],no_hit,11
WP_001301514.1 transcriptional regulator LldR [Escherichia coli],transcription_regulation,7
WP_001301524.1 phage portal protein [Escherichia coli],head_and_packaging,5
WP_001301527.1 protein bax [Escherichia coli],no_hit,11
WP_001301528.1 MULTISPECIES: high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK [Enterobacteriaceae],lysis,1
WP_001301529.1 MULTISPECIES: A/G-specific adenine glycosylase [Enterobacteriaceae],no_hit,11
"WP_001301530.1 bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase [Escherichia coli]",no_hit,11
WP_001301541.1 ATPase RavA [Escherichia coli],unknown_function,9
WP_001301544.1 MULTISPECIES: tRNA adenosine(34) deaminase TadA [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001301545.1 fimbrial protein [Escherichia coli],no_hit,11
WP_001301546.1 AsmA family protein [Escherichia coli],no_hit,11
WP_001301548.1 StfH/YfcO family fimbrial adhesin [Escherichia coli],no_hit,11
WP_001301550.1 fimbrial chaperone EcpE [Escherichia coli],no_hit,11
WP_001301551.1 ethanolamine utilization microcompartment protein EutK [Escherichia coli],unknown_function,9
WP_001301558.1 MATE family efflux transporter DinF [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301560.1 phosphoglycerate kinase [Escherichia coli],no_hit,11
WP_001301561.1 ubiquinone biosynthesis accessory factor UbiK [Escherichia coli],transcription_regulation,7
WP_001301566.1 Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD [Escherichia coli],no_hit,11
WP_001301569.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],unknown_function,9
WP_001301572.1 tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM [Escherichia coli],no_hit,11
WP_001301573.1 LysR family transcriptional regulator [Escherichia coli],unknown_function,9
WP_001301578.1 acid-sensing system histidine kinase EvgS [Escherichia coli],no_hit,11
WP_001301587.1 MULTISPECIES: DUF1097 domain-containing protein [Escherichia],lysis,1
WP_001301590.1 DUF5107 domain-containing protein [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301593.1 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [Escherichia coli],no_hit,11
WP_001301594.1 type II toxin-antitoxin system RelE/ParE family toxin [Escherichia coli],no_hit,11
WP_001301597.1 MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ family protein [Escherichia],unknown_function,9
WP_001301602.1 MULTISPECIES: multidrug efflux MFS transporter periplasmic adaptor subunit EmrK [Enterobacteriaceae],head_and_packaging,5
WP_001301604.1 MULTISPECIES: enhanced serine sensitivity protein SseB [Enterobacteriaceae],no_hit,11
WP_001301605.1 multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1 [Escherichia coli],no_hit,11
WP_001301606.1 cysteine synthase B [Escherichia coli],no_hit,11
WP_001301613.1 hydrogenase 1 small subunit [Escherichia coli],no_hit,11
WP_001301615.1 MULTISPECIES: methionine--tRNA ligase [Enterobacteriaceae],no_hit,11
WP_001301616.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],other,6
WP_001301617.1 YiiG family protein [Escherichia coli],head_and_packaging,5
WP_001301618.1 high frequency lysogenization protein HflD [Escherichia coli],no_hit,11
WP_001301619.1 anti-adapter protein IraD [Escherichia coli],no_hit,11
WP_001301620.1 leucine--tRNA ligase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301623.1 MULTISPECIES: YfaZ family outer membrane protein [Enterobacteriaceae],tail,2
WP_001301626.1 MULTISPECIES: lipoprotein [Enterobacteriaceae],no_hit,11
WP_001301627.1 MULTISPECIES: GDP-mannose pyrophosphatase NudK [Enterobacteriaceae],other,6
WP_001301632.1 MULTISPECIES: type III secretion system LEE chaperone CesAB [Enterobacteriaceae],transcription_regulation,7
WP_001301634.1 ubiquinone biosynthesis protein UbiJ [Escherichia coli],no_hit,11
WP_001301636.1 serine endoprotease DegQ [Escherichia coli],tail,2
WP_001301638.1 acetylornithine deacetylase [Escherichia coli],no_hit,11
WP_001301644.1 electron transfer flavoprotein subunit beta/FixA family protein [Escherichia coli],no_hit,11
WP_001301646.1 MULTISPECIES: Der GTPase-activating protein YihI [Enterobacteriaceae],head_and_packaging,5
WP_001301657.1 MULTISPECIES: GntR family transcriptional regulator [Enterobacteriaceae],no_hit,11
WP_001301659.1 ABC transporter permease [Escherichia coli],tail,2
WP_001301663.1 MULTISPECIES: peptide antibiotic transporter SbmA [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301664.1 transcriptional regulator [Escherichia coli],no_hit,11
WP_001301673.1 MULTISPECIES: type III secretion system effector E3 ubiquitin ligase NleL [Escherichia],no_hit,11
WP_001301674.1 primosomal protein N' [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301676.1 GntR family transcriptional regulator [Escherichia coli],transcription_regulation,7
WP_001301681.1 zinc uptake transcriptional repressor Zur [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301684.1 aromatic amino acid transport family protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301685.1 MULTISPECIES: adenine permease AdeP [Escherichia],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301687.1 YdgA family protein [Escherichia coli],no_hit,11
WP_001301690.1 beta-ketoacyl-[acyl-carrier-protein] synthase family protein [Escherichia coli],no_hit,11
WP_001301691.1 guanylate kinase [Escherichia coli],other,6
WP_001301693.1 thiamine ABC transporter substrate binding subunit [Escherichia coli],no_hit,11
WP_001301695.1 glucose-1-phosphatase [Escherichia coli],other,6
WP_001301696.1 glycine zipper 2TM domain-containing protein [Escherichia coli],no_hit,11
WP_001301698.1 class II glutamine amidotransferase [Escherichia coli],no_hit,11
WP_001301699.1 MULTISPECIES: GhoT/OrtT family toxin [Enterobacteriaceae],unknown_function,9
WP_001301703.1 lipid IV(A) palmitoyltransferase PagP [Escherichia coli],no_hit,11
WP_001301704.1 porin OmpL [Escherichia coli],no_hit,11
WP_001301705.1 cystathionine gamma-synthase [Escherichia coli],no_hit,11
WP_001301708.1 pyrimidine utilization transport protein G [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301712.1 MULTISPECIES: YtcA family lipoprotein [Escherichia],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301716.1 uridine diphosphate-N-acetylglucosamine-binding protein YvcK [Escherichia coli],no_hit,11
WP_001301721.1 class I SAM-dependent methyltransferase [Escherichia coli],integration_and_excision,10
WP_001301722.1 aldo/keto reductase [Escherichia coli],no_hit,11
WP_001301725.1 sensor histidine kinase DpiB [Escherichia coli],no_hit,11
WP_001301727.1 MULTISPECIES: DNA-binding transcriptional activator BglJ [Enterobacteriaceae],transcription_regulation,7
WP_001301731.1 N-acetyltransferase [Escherichia coli],other,6
WP_001301733.1 MULTISPECIES: 2-dehydro-3-deoxygluconokinase [Enterobacteriaceae],no_hit,11
WP_001301736.1 nicotinate phosphoribosyltransferase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301738.1 two-component system sensor histidine kinase KdpD [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301741.1 30S ribosomal protein S12 methylthiotransferase accessory factor YcaO [Escherichia coli],no_hit,11
WP_001301742.1 cysteine desulfurase CsdA [Escherichia coli],no_hit,11
WP_001301745.1 DUF2686 family protein [Escherichia coli],no_hit,11
"WP_001301746.1 4,5-DOPA dioxygenase extradiol [Escherichia coli]",no_hit,11
WP_001301747.1 alpha/beta hydrolase [Escherichia coli],other,6
WP_001301750.1 two component system sensor histidine kinase QseE/GlrK [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301751.1 hypothetical protein [Escherichia coli],lysis,1
WP_001301754.1 MULTISPECIES: nitrate/nitrite response regulator protein NarP [Enterobacteriaceae],no_hit,11
WP_001301756.1 protein kinase YegI [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301761.1 two-component regulatory system sensor histidine kinase BtsS [Escherichia coli],no_hit,11
WP_001301763.1 NADH-quinone dehydrogenase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301767.1 hydrogenase 4 subunit HyfA [Escherichia coli],no_hit,11
WP_001301773.1 FGGY-family carbohydrate kinase [Escherichia coli],no_hit,11
WP_001301775.1 DedA family protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301777.1 maltose operon protein MalM [Escherichia coli],no_hit,11
WP_001301778.1 D-xylose ABC transporter substrate-binding protein [Escherichia coli],head_and_packaging,5
WP_001301779.1 MULTISPECIES: TetR family copper-responsive transcriptional repressor ComR [Enterobacteriaceae],no_hit,11
WP_001301780.1 pyrimidine utilization protein D [Escherichia coli],other,6
WP_001301782.1 MULTISPECIES: alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [Enterobacteriaceae],no_hit,11
WP_001301784.1 DNA-binding transcriptional regulator YqhC [Escherichia coli],unknown_function,9
WP_001301786.1 hypothetical protein [Escherichia coli],no_hit,11
WP_001301787.1 MULTISPECIES: oligopeptidase A [Escherichia],dna_rna_and_nucleotide_metabolism,4
WP_001301790.1 O157 family O-antigen polymerase [Escherichia coli],unknown_function,9
WP_001301793.1 Bax inhibitor-1/YccA family protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301795.1 16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301796.1 HMP-PP phosphatase [Escherichia coli],other,6
WP_001301797.1 iron-siderophore ABC transporter substrate-binding protein [Escherichia coli],unknown_function,9
WP_001301798.1 ketol-acid reductoisomerase [Escherichia coli],no_hit,11
WP_001301799.1 nucleoside permease NupC [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301800.1 galactoside O-acetyltransferase [Escherichia coli],no_hit,11
WP_001301804.1 porphyrinogen peroxidase [Escherichia coli],no_hit,11
WP_001301810.1 type III secretion protein [Escherichia coli],transcription_regulation,7
WP_001301811.1 MULTISPECIES: GDP-L-fucose synthase [Escherichia],dna_rna_and_nucleotide_metabolism,4
WP_001301812.1 AbrB family transcriptional regulator [Escherichia coli],no_hit,11
WP_001301814.1 AsmA family protein [Escherichia coli],tail,2
WP_001301817.1 flagellar assembly peptidoglycan hydrolase FlgJ [Escherichia coli],head_and_packaging,5
WP_001301824.1 fructoselysine 6-phosphate deglycase [Escherichia coli],no_hit,11
WP_001301827.1 hypothetical protein [Escherichia coli],no_hit,11
WP_001301829.1 N-acetylglucosamine-6-phosphate deacetylase [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301830.1 cytosine/isoguanine deaminase [Escherichia coli],no_hit,11
WP_001301832.1 phosphoribosylformylglycinamidine cyclo-ligase [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301833.1 N-acetylneuraminate epimerase [Escherichia coli],lysis,1
WP_001301837.1 propionate kinase [Escherichia coli],no_hit,11
WP_001301838.1 nitrate/nitrite two-component system sensor histidine kinase NarQ [Escherichia coli],no_hit,11
WP_001301839.1 PTS IIA-like nitrogen regulatory protein PtsN [Escherichia coli],transcription_regulation,7
WP_001301843.1 beta-ketoacyl synthase chain length factor [Escherichia coli],no_hit,11
WP_001301844.1 AraC family transcriptional regulator [Escherichia coli],no_hit,11
WP_001301847.1 lytic transglycosylase domain-containing protein [Escherichia coli],no_hit,11
WP_001301848.1 MULTISPECIES: YegP family protein [Enterobacteriaceae],connector,3
WP_001301849.1 isovaleryl-CoA dehydrogenase [Escherichia coli],no_hit,11
WP_001301859.1 MULTISPECIES: undecaprenyl-diphosphate phosphatase [Escherichia],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301861.1 tRNA 2-thiouridine(34) synthase MnmA [Escherichia coli],no_hit,11
WP_001301863.1 crotonobetaine/carnitine-CoA ligase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301864.1 exodeoxyribonuclease V subunit beta [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301865.1 fimbrial biogenesis usher protein [Escherichia coli],tail,2
WP_001301866.1 ethanolamine utilization ethanol dehydrogenase EutG [Escherichia coli],no_hit,11
WP_001301869.1 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase [Escherichia coli],no_hit,11
WP_001301873.1 citrate lyase subunit alpha [Escherichia coli],no_hit,11
WP_001301875.1 sugar-binding transcriptional regulator [Escherichia coli],no_hit,11
WP_001301877.1 rhodanese-related sulfurtransferase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301878.1 MULTISPECIES: DUF2799 domain-containing protein [Enterobacteriaceae],no_hit,11
WP_001301887.1 allantoate deiminase [Escherichia coli],no_hit,11
WP_001301888.1 molecular chaperone OsmY [Escherichia coli],head_and_packaging,5
WP_001301891.1 MULTISPECIES: thiol:disulfide interchange protein DsbG [Enterobacteriaceae],no_hit,11
WP_001301892.1 lipoprotein [Escherichia coli],no_hit,11
WP_001301902.1 NADH-quinone oxidoreductase subunit NuoG [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001301903.1 MULTISPECIES: transcriptional regulator BetI [Enterobacteriaceae],integration_and_excision,10
WP_001301904.1 adenine phosphoribosyltransferase [Escherichia coli],no_hit,11
WP_001301905.1 MULTISPECIES: peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA [Enterobacteriaceae],no_hit,11
WP_001301907.1 glycoside hydrolase family 25 protein [Escherichia coli],no_hit,11
WP_001301910.1 DUF2877 domain-containing protein [Escherichia coli],no_hit,11
